u/_key,u/_id,u/_rev,u/basic/Accession #,u/basic/Active yes/no,u/basic/Additional disclaimer,u/basic/Appearance,u/basic/Application  Usage,u/basic/Applications,u/basic/Background,u/basic/Binding Capacity,u/basic/Biological activity,u/basic/Buffer,u/basic/Cas number,u/basic/Clone,u/basic/Concentration,u/basic/Conjugate,u/basic/Cross-reactivity,u/basic/Date last updated,u/basic/Disclaimer,u/basic/EG number,u/basic/Endotoxin Level,u/basic/Extra information,u/basic/Formulation,u/basic/GeneIDURL,u/basic/Handling,u/basic/Hazardous Goods,u/basic/Host,u/basic/Immunogen,u/basic/InChi,u/basic/Isotype,u/basic/Kit components,u/basic/MDL Number,u/basic/MSDS Available?,u/basic/Molecular Form,u/basic/Molecular Weight,u/basic/NCBI GENE ID #,u/basic/NCBI OFFICIAL FULL NAME,u/basic/NCBI OFFICIAL SYMBOL,u/basic/NCBI ORGANISM,u/basic/PDF Datasheet,u/basic/Packaging,u/basic/Peptide sequence,u/basic/Physical State,u/basic/Physical form description,u/basic/Price ITK/ImTec,u/basic/Price LabNed,u/basic/Product Description ITK,u/basic/Product Type,u/basic/Product category ITK,u/basic/Product category LabNed,u/basic/Product category by research field,u/basic/Protein GI #,u/basic/ProteinID,u/basic/ProteinIDURL,u/basic/PubChem CID,u/basic/Purification,u/basic/Purity,u/basic/REACH number,u/basic/Reactivity,u/basic/Recommended Dilution,u/basic/Reconstitution Instructions,u/basic/Regulatory Statement,u/basic/Related Products,u/basic/Release Date,u/basic/Research Area,u/basic/SWISSPROT #,u/basic/Salt Form,u/basic/Sample Type,u/basic/Shelf life,u/basic/Shipping Conditions,u/basic/Shipping costs,u/basic/Size,u/basic/Solubility/Reconstitution Instructions,u/basic/Source,u/basic/Stamnummer,u/basic/Storage Conditions,u/basic/Structure Available,u/basic/Supplier,u/basic/Supplier artikel nummer,u/basic/Tags,u/basic/Target,u/basic/UNSPSC number,u/basic/URL Datasheet,u/basic/USDA Disclaimer,u/basic/Unit Definition,u/basic/User note,u/basic/Web Category,u/basic/code,u/basic/description,u/basic/image1_text,u/basic/image2_text,u/basic/name,u/basic/not supplied reagents  equipment,u/basic/picture,u/basic/price,u/basic/productid,u/basic/references,u/basic/review,u/basic/vat,u/code,u/checkbox,u/seo/meta_author,u/seo/meta_description,u/seo/meta_keywords,u/seo/product_tags,u/seo/url_slug,u/searchNames/0,u/searchNames/1,u/searchNames/2,u/searchNames/3
349453473,k2p_product/349453473,_ibCpVyG--R,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor 820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse iFluor 820 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600P,2-8°C with minimized light exposure.,,AAT Bioquest,110600P1,,CD106 ,12352203,,,,,,92110600P1,,,,CD106 Mouse iFluor 820 Antibody,,,,92110600P1,,,LN9203182,92110600P1,false,LabNed,,,,cd106-mouse-ifluor-820-antibody-ln9203182,,cd106mouseifluor820antibody,ln9203182,429mvcama
349447081,k2p_product/349447081,_ibCpVyG--Z,,Y,,,,FC,,,,,,SK7,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003306 ,2-8°C with minimized light exposure.,,AAT Bioquest,10033061,,CD3 ,12352203,,,,,,9210033061,,,,CD3 Human iFluor 514 Antibody,,,,9210033061,,,LN9220933,9210033061,false,LabNed,,,,cd3-human-ifluor-514-antibody-ln9220933,,cd3humanifluor514antibody,ln9220933,sk7
349447083,k2p_product/349447083,_ibCpVyG--c,,Y,,,,FC,,,,,,OKT-3,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003406 ,2-8°C with minimized light exposure.,,AAT Bioquest,10034060,,CD3 ,12352203,,,,,,9210034060,,,,CD3 Human iFluor 514 Antibody,,,,9210034060,,,LN9200044,9210034060,false,LabNed,,,,cd3-human-ifluor-514-antibody-ln9200044,,cd3humanifluor514antibody,ln9200044,okt3
349453475,k2p_product/349453475,_ibCpVyG--d,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse iFluor 840 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600Q,2-8°C with minimized light exposure.,,AAT Bioquest,110600Q0,,CD106 ,12352203,,,,,,92110600Q0,,,,CD106 Mouse iFluor 840 Antibody,,,,92110600Q0,,,LN9203183,92110600Q0,false,LabNed,,,,cd106-mouse-ifluor-840-antibody-ln9203183,,cd106mouseifluor840antibody,ln9203183,429mvcama
349453477,k2p_product/349453477,_ibCpVyG--n,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse iFluor 840 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600Q,2-8°C with minimized light exposure.,,AAT Bioquest,110600Q1,,CD106 ,12352203,,,,,,92110600Q1,,,,CD106 Mouse iFluor 840 Antibody,,,,92110600Q1,,,LN9203184,92110600Q1,false,LabNed,,,,cd106-mouse-ifluor-840-antibody-ln9203184,,cd106mouseifluor840antibody,ln9203184,429mvcama
349447085,k2p_product/349447085,_ibCpVyG--p,,Y,,,,FC,,,,,,OKT-3,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003406 ,2-8°C with minimized light exposure.,,AAT Bioquest,10034061,,CD3 ,12352203,,,,,,9210034061,,,,CD3 Human iFluor 514 Antibody,,,,9210034061,,,LN9200045,9210034061,false,LabNed,,,,cd3-human-ifluor-514-antibody-ln9200045,,cd3humanifluor514antibody,ln9200045,okt3
349453479,k2p_product/349453479,_ibCpVyG--x,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor 860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse iFluor 860 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600R,2-8°C with minimized light exposure.,,AAT Bioquest,110600R0,,CD106 ,12352203,,,,,,92110600R0,,,,CD106 Mouse iFluor 860 Antibody,,,,92110600R0,,,LN9203185,92110600R0,false,LabNed,,,,cd106-mouse-ifluor-860-antibody-ln9203185,,cd106mouseifluor860antibody,ln9203185,429mvcama
349447087,k2p_product/349447087,_ibCpVyG--1,,Y,,,,FC,,,,,,HIT3a,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003007 ,2-8°C with minimized light exposure.,,AAT Bioquest,10030070,,CD3 ,12352203,,,,,,9210030070,,,,CD3 Human iFluor 532 Antibody,,,,9210030070,,,LN9215484,9210030070,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9215484,,cd3humanifluor532antibody,ln9215484,hit3a
349447089,k2p_product/349447089,_ibCpVyG-_-,,Y,,,,FC,,,,,,HIT3a,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003007 ,2-8°C with minimized light exposure.,,AAT Bioquest,10030071,,CD3 ,12352203,,,,,,9210030071,,,,CD3 Human iFluor 532 Antibody,,,,9210030071,,,LN9215485,9210030071,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9215485,,cd3humanifluor532antibody,ln9215485,hit3a
349453481,k2p_product/349453481,_ibCpVyG-_F,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor 860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse iFluor 860 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600R,2-8°C with minimized light exposure.,,AAT Bioquest,110600R1,,CD106 ,12352203,,,,,,92110600R1,,,,CD106 Mouse iFluor 860 Antibody,,,,92110600R1,,,LN9203186,92110600R1,false,LabNed,,,,cd106-mouse-ifluor-860-antibody-ln9203186,,cd106mouseifluor860antibody,ln9203186,429mvcama
349447091,k2p_product/349447091,_ibCpVyG-_O,,Y,,,,FC,,,,,,HIT3b,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003107 ,2-8°C with minimized light exposure.,,AAT Bioquest,10031070,,CD3 ,12352203,,,,,,9210031070,,,,CD3 Human iFluor 532 Antibody,,,,9210031070,,,LN9215630,9210031070,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9215630,,cd3humanifluor532antibody,ln9215630,hit3b
349453483,k2p_product/349453483,_ibCpVyG-_Y,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse iFluor A7 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600S,2-8°C with minimized light exposure.,,AAT Bioquest,110600S0,,CD106 ,12352203,,,,,,92110600S0,,,,CD106 Mouse iFluor A7 Antibody,,,,92110600S0,,,LN9203187,92110600S0,false,LabNed,,,,cd106-mouse-ifluor-a7-antibody-ln9203187,,cd106mouseifluora7antibody,ln9203187,429mvcama
349447093,k2p_product/349447093,_ibCpVyG-_Z,,Y,,,,FC,,,,,,HIT3b,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003107 ,2-8°C with minimized light exposure.,,AAT Bioquest,10031071,,CD3 ,12352203,,,,,,9210031071,,,,CD3 Human iFluor 532 Antibody,,,,9210031071,,,LN9215631,9210031071,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9215631,,cd3humanifluor532antibody,ln9215631,hit3b
349447095,k2p_product/349447095,_ibCpVyK--A,,Y,,,,FC,,,,,,UCHT1,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003207 ,2-8°C with minimized light exposure.,,AAT Bioquest,10032070,,CD3 ,12352203,,,,,,9210032070,,,,CD3 Human iFluor 532 Antibody,,,,9210032070,,,LN9222418,9210032070,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9222418,,cd3humanifluor532antibody,ln9222418,ucht1
349453485,k2p_product/349453485,_ibCpVyK--F,,Y,,,,FC,,,,,,429 (MVCAM.A),,iFluor A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse iFluor A7 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600S,2-8°C with minimized light exposure.,,AAT Bioquest,110600S1,,CD106 ,12352203,,,,,,92110600S1,,,,CD106 Mouse iFluor A7 Antibody,,,,92110600S1,,,LN9203188,92110600S1,false,LabNed,,,,cd106-mouse-ifluor-a7-antibody-ln9203188,,cd106mouseifluora7antibody,ln9203188,429mvcama
349447097,k2p_product/349447097,_ibCpVyK--K,,Y,,,,FC,,,,,,UCHT1,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003207 ,2-8°C with minimized light exposure.,,AAT Bioquest,10032071,,CD3 ,12352203,,,,,,9210032071,,,,CD3 Human iFluor 532 Antibody,,,,9210032071,,,LN9222419,9210032071,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9222419,,cd3humanifluor532antibody,ln9222419,ucht1
349447099,k2p_product/349447099,_ibCpVyK--V,,Y,,,,FC,,,,,,SK7,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003307 ,2-8°C with minimized light exposure.,,AAT Bioquest,10033070,,CD3 ,12352203,,,,,,9210033070,,,,CD3 Human iFluor 532 Antibody,,,,9210033070,,,LN9220934,9210033070,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9220934,,cd3humanifluor532antibody,ln9220934,sk7
349453487,k2p_product/349453487,_ibCpVyK--Z,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Blue 570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse mFluor Blue 570 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600T,2-8°C with minimized light exposure.,,AAT Bioquest,110600T0,,CD106 ,12352203,,,,,,92110600T0,,,,CD106 Mouse mFluor Blue 570 Antibody,,,,92110600T0,,,LN9203189,92110600T0,false,LabNed,,,,cd106-mouse-mfluor-blue-570-antibody-ln9203189,,cd106mousemfluorblue570antibody,ln9203189,429mvcama
349447101,k2p_product/349447101,_ibCpVyK--h,,Y,,,,FC,,,,,,SK7,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003307 ,2-8°C with minimized light exposure.,,AAT Bioquest,10033071,,CD3 ,12352203,,,,,,9210033071,,,,CD3 Human iFluor 532 Antibody,,,,9210033071,,,LN9220935,9210033071,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9220935,,cd3humanifluor532antibody,ln9220935,sk7
349447103,k2p_product/349447103,_ibCpVyK--t,,Y,,,,FC,,,,,,OKT-3,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003407 ,2-8°C with minimized light exposure.,,AAT Bioquest,10034070,,CD3 ,12352203,,,,,,9210034070,,,,CD3 Human iFluor 532 Antibody,,,,9210034070,,,LN9200046,9210034070,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9200046,,cd3humanifluor532antibody,ln9200046,okt3
349453489,k2p_product/349453489,_ibCpVyK--x,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Blue 570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse mFluor Blue 570 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600T,2-8°C with minimized light exposure.,,AAT Bioquest,110600T1,,CD106 ,12352203,,,,,,92110600T1,,,,CD106 Mouse mFluor Blue 570 Antibody,,,,92110600T1,,,LN9203190,92110600T1,false,LabNed,,,,cd106-mouse-mfluor-blue-570-antibody-ln9203190,,cd106mousemfluorblue570antibody,ln9203190,429mvcama
349447105,k2p_product/349447105,_ibCpVyK--7,,Y,,,,FC,,,,,,OKT-3,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003407 ,2-8°C with minimized light exposure.,,AAT Bioquest,10034071,,CD3 ,12352203,,,,,,9210034071,,,,CD3 Human iFluor 532 Antibody,,,,9210034071,,,LN9200047,9210034071,false,LabNed,,,,cd3-human-ifluor-532-antibody-ln9200047,,cd3humanifluor532antibody,ln9200047,okt3
349453491,k2p_product/349453491,_ibCpVyK-_I,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Green 620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse mFluor Green 620 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600U,2-8°C with minimized light exposure.,,AAT Bioquest,110600U0,,CD106 ,12352203,,,,,,92110600U0,,,,CD106 Mouse mFluor Green 620 Antibody,,,,92110600U0,,,LN9203191,92110600U0,false,LabNed,,,,cd106-mouse-mfluor-green-620-antibody-ln9203191,,cd106mousemfluorgreen620antibody,ln9203191,429mvcama
349447107,k2p_product/349447107,_ibCpVyK-_L,,Y,,,,FC,,,,,,HIT3a,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003008 ,2-8°C with minimized light exposure.,,AAT Bioquest,10030080,,CD3 ,12352203,,,,,,9210030080,,,,CD3 Human iFluor 546 Antibody,,,,9210030080,,,LN9215486,9210030080,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9215486,,cd3humanifluor546antibody,ln9215486,hit3a
349447109,k2p_product/349447109,_ibCpVyK-_Z,,Y,,,,FC,,,,,,HIT3a,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003008 ,2-8°C with minimized light exposure.,,AAT Bioquest,10030081,,CD3 ,12352203,,,,,,9210030081,,,,CD3 Human iFluor 546 Antibody,,,,9210030081,,,LN9215487,9210030081,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9215487,,cd3humanifluor546antibody,ln9215487,hit3a
349453493,k2p_product/349453493,_ibCpVyK-_j,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Green 620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse mFluor Green 620 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600U,2-8°C with minimized light exposure.,,AAT Bioquest,110600U1,,CD106 ,12352203,,,,,,92110600U1,,,,CD106 Mouse mFluor Green 620 Antibody,,,,92110600U1,,,LN9203192,92110600U1,false,LabNed,,,,cd106-mouse-mfluor-green-620-antibody-ln9203192,,cd106mousemfluorgreen620antibody,ln9203192,429mvcama
349447111,k2p_product/349447111,_ibCpVyK-_r,,Y,,,,FC,,,,,,HIT3b,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003108 ,2-8°C with minimized light exposure.,,AAT Bioquest,10031080,,CD3 ,12352203,,,,,,9210031080,,,,CD3 Human iFluor 546 Antibody,,,,9210031080,,,LN9215632,9210031080,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9215632,,cd3humanifluor546antibody,ln9215632,hit3b
349447113,k2p_product/349447113,_ibCpVyK-_3,,Y,,,,FC,,,,,,HIT3b,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003108 ,2-8°C with minimized light exposure.,,AAT Bioquest,10031081,,CD3 ,12352203,,,,,,9210031081,,,,CD3 Human iFluor 546 Antibody,,,,9210031081,,,LN9215633,9210031081,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9215633,,cd3humanifluor546antibody,ln9215633,hit3b
349453495,k2p_product/349453495,_ibCpVyK-_6,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Red 700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse mFluor Red 700 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600V,2-8°C with minimized light exposure.,,AAT Bioquest,110600V0,,CD106 ,12352203,,,,,,92110600V0,,,,CD106 Mouse mFluor Red 700 Antibody,,,,92110600V0,,,LN9203193,92110600V0,false,LabNed,,,,cd106-mouse-mfluor-red-700-antibody-ln9203193,,cd106mousemfluorred700antibody,ln9203193,429mvcama
349447115,k2p_product/349447115,_ibCpVyO--B,,Y,,,,FC,,,,,,UCHT1,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003208 ,2-8°C with minimized light exposure.,,AAT Bioquest,10032080,,CD3 ,12352203,,,,,,9210032080,,,,CD3 Human iFluor 546 Antibody,,,,9210032080,,,LN9222420,9210032080,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9222420,,cd3humanifluor546antibody,ln9222420,ucht1
349453497,k2p_product/349453497,_ibCpVyO--G,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Red 700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse mFluor Red 700 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600V,2-8°C with minimized light exposure.,,AAT Bioquest,110600V1,,CD106 ,12352203,,,,,,92110600V1,,,,CD106 Mouse mFluor Red 700 Antibody,,,,92110600V1,,,LN9203194,92110600V1,false,LabNed,,,,cd106-mouse-mfluor-red-700-antibody-ln9203194,,cd106mousemfluorred700antibody,ln9203194,429mvcama
349447117,k2p_product/349447117,_ibCpVyO--Y,,Y,,,,FC,,,,,,UCHT1,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003208 ,2-8°C with minimized light exposure.,,AAT Bioquest,10032081,,CD3 ,12352203,,,,,,9210032081,,,,CD3 Human iFluor 546 Antibody,,,,9210032081,,,LN9222421,9210032081,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9222421,,cd3humanifluor546antibody,ln9222421,ucht1
349453499,k2p_product/349453499,_ibCpVyO--b,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Red 780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse mFluor Red 780 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600W,2-8°C with minimized light exposure.,,AAT Bioquest,110600W0,,CD106 ,12352203,,,,,,92110600W0,,,,CD106 Mouse mFluor Red 780 Antibody,,,,92110600W0,,,LN9203195,92110600W0,false,LabNed,,,,cd106-mouse-mfluor-red-780-antibody-ln9203195,,cd106mousemfluorred780antibody,ln9203195,429mvcama
349447119,k2p_product/349447119,_ibCpVyO--k,,Y,,,,FC,,,,,,SK7,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003308 ,2-8°C with minimized light exposure.,,AAT Bioquest,10033080,,CD3 ,12352203,,,,,,9210033080,,,,CD3 Human iFluor 546 Antibody,,,,9210033080,,,LN9220936,9210033080,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9220936,,cd3humanifluor546antibody,ln9220936,sk7
349453501,k2p_product/349453501,_ibCpVyO--u,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor Red 780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,2659,CD106 Mouse mFluor Red 780 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,500 tests,,,92110600W,2-8°C with minimized light exposure.,,AAT Bioquest,110600W1,,CD106 ,12352203,,,,,,92110600W1,,,,CD106 Mouse mFluor Red 780 Antibody,,,,92110600W1,,,LN9203196,92110600W1,false,LabNed,,,,cd106-mouse-mfluor-red-780-antibody-ln9203196,,cd106mousemfluorred780antibody,ln9203196,429mvcama
349447121,k2p_product/349447121,_ibCpVyO--y,,Y,,,,FC,,,,,,SK7,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003308 ,2-8°C with minimized light exposure.,,AAT Bioquest,10033081,,CD3 ,12352203,,,,,,9210033081,,,,CD3 Human iFluor 546 Antibody,,,,9210033081,,,LN9220937,9210033081,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9220937,,cd3humanifluor546antibody,ln9220937,sk7
349447123,k2p_product/349447123,_ibCpVyO-_C,,Y,,,,FC,,,,,,OKT-3,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921003408 ,2-8°C with minimized light exposure.,,AAT Bioquest,10034080,,CD3 ,12352203,,,,,,9210034080,,,,CD3 Human iFluor 546 Antibody,,,,9210034080,,,LN9200048,9210034080,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9200048,,cd3humanifluor546antibody,ln9200048,okt3
349453503,k2p_product/349453503,_ibCpVyO-_M,,Y,,,,FC,,,,,,429 (MVCAM.A),,mFluor UV375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,745,CD106 Mouse mFluor UV375 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Mouse,,,,,11-2020,,,,,,ICE,,100 tests,,,92110600X,2-8°C with minimized light exposure.,,AAT Bioquest,110600X0,,CD106 ,12352203,,,,,,92110600X0,,,,CD106 Mouse mFluor UV375 Antibody,,,,92110600X0,,,LN9203197,92110600X0,false,LabNed,,,,cd106-mouse-mfluor-uv375-antibody-ln9203197,,cd106mousemfluoruv375antibody,ln9203197,429mvcama
349447125,k2p_product/349447125,_ibCpVyO-_b,,Y,,,,FC,,,,,,OKT-3,,iFluor 546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD3 Human iFluor 546 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921003408 ,2-8°C with minimized light exposure.,,AAT Bioquest,10034081,,CD3 ,12352203,,,,,,9210034081,,,,CD3 Human iFluor 546 Antibody,,,,9210034081,,,LN9200049,9210034081,false,LabNed,,,,cd3-human-ifluor-546-antibody-ln9200049,,cd3humanifluor546antibody,ln9200049,okt3
